transaction_id,account_id,merchant_id,txn_timestamp,amount,currency,txn_type,status,last_updated_at
TXN00040934,ACC003734,MER0015,2025-07-07 14:15:00,42.56,INR,WITHDRAWAL,posted,2025-07-07 14:15:00
TXN00024430,ACC000312,MER0054,2025-04-01 13:04:58,40.39,CAD,REFUND,POSTED,2025-07-31 22:00:13
TXN00047496,ACC003155,MER0108,2025-08-13 23:00:10,48.47,GBP,WITHDRAWAL,DECLINED,2025-08-13 23:00:10
TXN00041311,ACC000739,MER0106,2025-07-15 19:18:14,4.04,CAD,REFUND,DECLINED,2025-07-15 19:18:14
TXN00042886,ACC001817,MER0121,2025-07-09 15:31:20,4.33,gbp,purchase,POSTED,2025-07-09 15:31:20
TXN00027767,ACC000659,MER0112,2024-07-19 16:48:36,9.52,INR,TRANSFER,POSTED,2025-08-21 02:58:26
TXN00032668,ACC001498,MER0062,2024-05-10 17:14:16,3.59,usd,DEPOSIT,DECLINED,2025-08-24 15:13:54
TXN00047267,ACC003211,MER0114,2025-07-14 07:42:23,12.41,NGN,TRANSFER,DECLINED,2025-07-14 07:42:23
TXN00045567,ACC001769,MER0135,2025-07-25 19:30:06,17.32,NGN,PURCHASE,REVERSED,2025-07-25 19:30:06
TXN00044964,ACC001311,MER0020,2025-09-09 03:27:44,6.89,USD,TRANSFER,PENDING,2025-09-09 03:27:44
TXN00045974,ACC002881,MER0135,2025-08-02 20:06:37,23.05,NGN,PURCHASE,DECLINED,2025-08-02 20:06:37
TXN00046085,ACC000244,MER0093,2025-08-16 09:05:56,15251.49,GBP,REFUND,DECLINED,2025-08-16 09:05:56
TXN00047900,ACC001718,MER0109,2025-07-19 07:23:06,41.94,usd,TRANSFER,REVERSED,2025-07-19 07:23:06
TXN00020731,ACC000822,MER0127,2024-05-29 14:15:26,18.57,gbp,PURCHASE,DECLINED,2025-08-07 23:20:03
TXN00047580,ACC003101,MER0034,2025-08-30 11:20:07,5.93,GBP,PURCHASE,DECLINED,2025-08-30 11:20:07
TXN00043653,ACC000428,MER0026,2025-07-07 22:24:19,8.34,usd,DEPOSIT,REVERSED,2025-07-07 22:24:19
TXN00040938,ACC003099,MER0110,2025-09-20 02:20:14,13.5,INR,WITHDRAWAL,DECLINED,2025-09-20 02:20:14
TXN00047984,ACC001260,MER0008,2025-08-17 06:15:30,8.66,GBP,WITHDRAWAL,PENDING,2025-08-17 06:15:30
TXN00046040,ACC003611,MER0011,2025-08-04 05:22:12,24.76,usd,TRANSFER,DECLINED,2025-08-04 05:22:12
TXN00043731,ACC001582,MER0018,2025-07-02 19:52:43,12.32,NGN,purchase,PENDING,2025-07-02 19:52:43
TXN00043879,ACC002697,MER0027,2025-07-20 08:22:51,5.84,USD,REFUND,POSTED,2025-07-20 08:22:51
TXN00043115,ACC003145,MER0140,2025-07-13 14:48:55,103.44,gbp,DEPOSIT,REVERSED,2025-07-13 14:48:55
TXN00044403,ACC001169,MER0036,2025-07-30 19:41:45,194.21,usd,purchase,DECLINED,2025-07-30 19:41:45
TXN00042198,ACC000650,MER0118,2025-08-10 22:02:35,3.77,GBP,DEPOSIT,posted,2025-08-10 22:02:35
TXN00041676,ACC002067,MER0052,2025-07-09 03:59:48,5.75,INR,WITHDRAWAL,posted,2025-07-09 03:59:48
TXN00047437,ACC002663,MER0016,2025-09-27 06:07:03,5.19,USD,DEPOSIT,REVERSED,2025-09-27 06:07:03
TXN00047105,ACC002606,MER0103,2025-07-11 09:45:01,47.91,NGN,PURCHASE,posted,2025-07-11 09:45:01
TXN00041028,ACC001811,MER0040,2025-08-13 07:31:50,59.89,NGN,REFUND,POSTED,2025-08-13 07:31:50
TXN00040819,ACC002715,MER0132,2025-07-05 02:24:39,29.01,INR,PURCHASE,DECLINED,2025-07-05 02:24:39
TXN00040232,ACC003458,MER0012,2025-07-29 13:12:34,30.12,EUR,TRANSFER,PENDING,2025-07-29 13:12:34
TXN00027198,ACC000279,MER0052,2025-06-15 10:43:48,4.08,CAD,WITHDRAWAL,REVERSED,2025-09-07 10:29:58
TXN00041800,ACC003151,MER0026,2025-07-16 11:32:47,36.6,GBP,PURCHASE,posted,2025-07-16 11:32:47
TXN00047765,ACC001120,MER0150,2025-07-10 11:55:40,0.34,EUR,purchase,posted,2025-07-10 11:55:40
TXN00043177,ACC002021,MER0131,2025-08-08 21:18:26,22.52,USD,PURCHASE,posted,2025-08-08 21:18:26
TXN00042029,ACC003593,MER0092,2025-07-07 19:42:43,27.85,JPY,DEPOSIT,DECLINED,2025-07-07 19:42:43
TXN00042788,ACC000117,MER0081,2025-09-17 23:13:02,10.11,NGN,DEPOSIT,DECLINED,2025-09-17 23:13:02
TXN00042002,ACC003051,MER0147,2025-08-22 08:22:33,48.29,CAD,PURCHASE,posted,2025-08-22 08:22:33
TXN00006421,ACC003542,MER0006,2024-11-20 23:24:09,8.77,USD,DEPOSIT,POSTED,2025-09-23 05:00:01
TXN00044789,ACC003871,MER0011,2025-07-21 09:49:42,51.75,USD,WITHDRAWAL,posted,2025-07-21 09:49:42
TXN00041772,ACC001623,MER0080,2025-09-14 22:59:57,20531.56,CAD,PURCHASE,REVERSED,2025-09-14 22:59:57
TXN00044317,ACC000383,MER0140,2025-08-16 06:53:20,7.77,INR,TRANSFER,posted,2025-08-16 06:53:20
TXN00033455,ACC001178,MER0093,2024-10-21 08:42:53,7.05,INR,REFUND,DECLINED,2025-07-08 13:21:45
TXN00042277,ACC002094,MER9999,2025-08-03 03:21:09,7.34,EUR,purchase,DECLINED,2025-08-03 03:21:09
TXN00043305,ACC001477,MER0137,2025-08-09 14:01:51,14.49,NGN,purchase,REVERSED,2025-08-09 14:01:51
TXN00044167,ACC001018,MER0093,2025-09-23 14:34:31,68.16,USD,purchase,DECLINED,2025-09-23 14:34:31
TXN00043152,ACC000205,MER0059,2025-08-19 09:31:15,157.7,INR,WITHDRAWAL,posted,2025-08-19 09:31:15
TXN00045290,ACC001186,MER0016,2025-09-29 22:04:07,16.63,USD,TRANSFER,POSTED,2025-09-29 22:04:07
TXN00046687,ACC000679,MER0001,2025-09-11 22:18:52,25.23,gbp,DEPOSIT,PENDING,2025-09-11 22:18:52
TXN00043474,ACC001450,MER0032,2025-08-24 02:15:17,56.87,GBP,purchase,POSTED,2025-08-24 02:15:17
TXN00046842,ACC000616,MER0079,2025-08-23 11:43:07,36.47,JPY,REFUND,POSTED,2025-08-23 11:43:07
TXN00042230,ACC000199,MER0081,2025-07-12 05:21:47,16.83,JPY,DEPOSIT,PENDING,2025-07-12 05:21:47
TXN00041217,ACC000280,MER0016,2025-07-17 03:34:43,27.51,GBP,DEPOSIT,posted,2025-07-17 03:34:43
TXN00042311,ACC001827,MER0108,2025-09-19 15:53:41,18.77,JPY,WITHDRAWAL,DECLINED,2025-09-19 15:53:41
TXN00042506,ACC003685,MER0134,2025-08-27 06:43:23,15.15,EUR,PURCHASE,PENDING,2025-08-27 06:43:23
TXN00046051,ACC003905,MER0071,2025-07-17 03:01:46,24.57,gbp,purchase,REVERSED,2025-07-17 03:01:46
TXN00046246,ACC000723,MER0048,2025-07-04 06:13:18,30.67,JPY,PURCHASE,REVERSED,2025-07-04 06:13:18
TXN00012490,ACC002070,MER0109,2025-01-09 11:31:13,241.1,JPY,WITHDRAWAL,DECLINED,2025-09-09 03:38:09
TXN00041018,ACC000113,MER0084,2025-08-14 12:36:51,8.89,gbp,REFUND,POSTED,2025-08-14 12:36:51
TXN00045003,ACC003670,MER0088,2025-09-17 00:27:11,22.94,GBP,REFUND,PENDING,2025-09-17 00:27:11
TXN00046790,ACC003793,MER0072,2025-09-09 00:22:13,279.23,INR,TRANSFER,PENDING,2025-09-09 00:22:13
TXN00047705,ACC001649,MER0012,2025-08-01 06:18:25,20.8,GBP,purchase,REVERSED,2025-08-01 06:18:25
TXN00044983,ACC001487,MER0033,2025-07-03 03:30:43,144.13,JPY,DEPOSIT,POSTED,2025-07-03 03:30:43
TXN00044894,ACC003707,MER0004,2025-08-02 20:18:48,56.89,INR,PURCHASE,PENDING,2025-08-02 20:18:48
TXN00044782,ACC000329,MER0085,2025-08-19 11:20:23,33.97,CAD,purchase,DECLINED,2025-08-19 11:20:23
TXN00040153,ACC001886,MER0052,2025-07-25 22:12:00,25.91,GBP,PURCHASE,DECLINED,2025-07-25 22:12:00
TXN00042508,ACC001127,MER0028,2025-07-03 07:51:15,6.79,CAD,DEPOSIT,DECLINED,2025-07-03 07:51:15
TXN00041174,ACC003140,MER0035,2025-09-11 01:56:15,15.94,CAD,WITHDRAWAL,posted,2025-09-11 01:56:15
TXN00047201,ACC003343,MER0064,2025-07-01 03:11:51,2.77,gbp,PURCHASE,PENDING,2025-07-01 03:11:51
TXN00016842,ACC003192,MER0103,2024-03-30 03:44:04,91.82,usd,purchase,DECLINED,2025-07-19 05:25:52
TXN00040436,ACC003800,MER0131,2025-09-13 08:38:54,3.21,usd,DEPOSIT,REVERSED,2025-09-13 08:38:54
TXN00044353,ACC000433,MER0076,2025-08-07 22:00:59,22.7,NGN,TRANSFER,DECLINED,2025-08-07 22:00:59
TXN00047776,ACC003596,MER0067,2025-07-14 21:40:42,17.53,NGN,purchase,posted,2025-07-14 21:40:42
TXN00045433,ACC002846,MER0117,2025-09-20 01:13:19,6.02,NGN,WITHDRAWAL,DECLINED,2025-09-20 01:13:19
TXN00040404,ACC002913,MER0003,2025-07-06 09:52:36,36.07,GBP,WITHDRAWAL,REVERSED,2025-07-06 09:52:36
TXN00046606,ACC002228,MER9999,2025-07-25 00:06:19,52.86,EUR,purchase,posted,2025-07-25 00:06:19
TXN00042967,ACC003006,MER0150,2025-08-11 15:31:59,35.89,USD,DEPOSIT,DECLINED,2025-08-11 15:31:59
TXN00043529,ACC000262,MER0137,2025-07-30 05:40:11,28.11,NGN,REFUND,POSTED,2025-07-30 05:40:11
TXN00040503,ACC003206,MER0104,2025-09-12 03:51:41,15.01,JPY,DEPOSIT,posted,2025-09-12 03:51:41
TXN00046690,ACC001779,MER0066,2025-07-21 00:06:54,83.09,NGN,purchase,DECLINED,2025-07-21 00:06:54
TXN00039936,ACC000798,MER0037,2024-04-22 13:54:10,20.07,CAD,purchase,DECLINED,2025-08-12 23:16:57
TXN00047723,ACC000714,MER0023,2025-08-26 02:55:40,21.95,JPY,TRANSFER,posted,2025-08-26 02:55:40
TXN00041310,ACC001528,MER0073,2025-08-29 16:44:10,113.61,gbp,DEPOSIT,REVERSED,2025-08-29 16:44:10
TXN00044324,ACC000761,MER0113,2025-09-05 22:46:40,30.87,INR,purchase,PENDING,2025-09-05 22:46:40
TXN00044865,ACC000292,MER0066,2025-08-20 09:14:45,30.33,USD,DEPOSIT,posted,2025-08-20 09:14:45
TXN00046178,ACC002396,MER0048,2025-07-30 02:33:55,8.38,USD,purchase,REVERSED,2025-07-30 02:33:55
TXN00042972,ACC001110,MER0065,2025-09-30 10:12:37,33.62,usd,REFUND,DECLINED,2025-09-30 10:12:37
TXN00046167,ACC002735,MER0103,2025-09-09 04:01:26,17.68,USD,purchase,PENDING,2025-09-09 04:01:26
TXN00046419,ACC002331,MER0123,2025-09-14 22:54:35,61.17,JPY,DEPOSIT,POSTED,2025-09-14 22:54:35
TXN00004085,ACC003374,MER0147,2024-03-29 23:34:24,6.31,NGN,REFUND,REVERSED,2025-09-30 09:13:30
TXN00046858,ACC000715,MER0008,2025-09-30 00:41:15,21.35,INR,DEPOSIT,DECLINED,2025-09-30 00:41:15
TXN00046573,ACC001172,MER0136,2025-08-02 13:26:03,43.99,gbp,REFUND,REVERSED,2025-08-02 13:26:03
TXN00045970,ACC000275,MER0100,2025-08-07 15:23:17,28.45,INR,WITHDRAWAL,REVERSED,2025-08-07 15:23:17
TXN00047237,ACC000840,MER0121,2025-09-16 15:50:04,63.45,JPY,TRANSFER,DECLINED,2025-09-16 15:50:04
TXN00041075,ACC002796,MER0113,2025-07-15 15:09:53,5.86,NGN,DEPOSIT,POSTED,2025-07-15 15:09:53
TXN00042966,ACC003570,MER0097,2025-09-22 01:20:36,15.99,NGN,PURCHASE,posted,2025-09-22 01:20:36
TXN00047870,ACC002208,MER0142,2025-07-16 15:23:08,67.33,EUR,REFUND,PENDING,2025-07-16 15:23:08
TXN00043649,ACC002796,MER0015,2025-08-08 23:44:55,25.92,GBP,PURCHASE,POSTED,2025-08-08 23:44:55
TXN00044474,ACC002588,MER0051,2025-08-13 16:41:54,11.76,USD,purchase,POSTED,2025-08-13 16:41:54
TXN00045168,ACC003575,MER0020,2025-09-13 03:45:26,24.01,GBP,purchase,posted,2025-09-13 03:45:26
TXN00046968,ACC003775,MER0072,2025-07-19 02:56:08,84.09,CAD,WITHDRAWAL,REVERSED,2025-07-19 02:56:08
TXN00040246,ACC003481,MER0133,2025-08-27 20:46:11,48.7,JPY,TRANSFER,DECLINED,2025-08-27 20:46:11
TXN00044985,ACC000826,MER0016,2025-07-24 05:26:04,23.88,INR,TRANSFER,posted,2025-07-24 05:26:04
TXN00043740,ACC000872,MER0089,2025-09-29 10:31:21,11.03,INR,purchase,POSTED,2025-09-29 10:31:21
TXN00042836,ACC001847,MER0023,2025-08-11 22:32:55,15.64,EUR,PURCHASE,PENDING,2025-08-11 22:32:55
TXN00047461,ACC001391,MER0044,2025-09-02 20:37:28,64.61,gbp,REFUND,PENDING,2025-09-02 20:37:28
TXN00046725,ACC003066,MER0051,2025-09-04 02:32:16,33.84,INR,purchase,POSTED,2025-09-04 02:32:16
TXN00042613,ACC000433,MER0057,2025-09-10 10:28:47,9.54,INR,REFUND,PENDING,2025-09-10 10:28:47
TXN00042493,ACC003268,MER0143,2025-07-18 19:07:41,116.57,GBP,WITHDRAWAL,DECLINED,2025-07-18 19:07:41
TXN00042466,ACC000427,MER0082,2025-09-25 08:58:57,4.72,INR,purchase,PENDING,2025-09-25 08:58:57
TXN00041498,ACC000448,MER0095,2025-08-27 23:50:51,9.06,NGN,PURCHASE,REVERSED,2025-08-27 23:50:51
TXN00041326,ACC002146,MER0045,2025-09-07 04:38:37,22.3,gbp,PURCHASE,DECLINED,2025-09-07 04:38:37
TXN00041784,ACC001463,MER0098,2025-08-08 20:09:22,22.21,usd,WITHDRAWAL,posted,2025-08-08 20:09:22
TXN00041617,ACC003300,MER0106,2025-07-10 08:07:46,4.95,usd,REFUND,posted,2025-07-10 08:07:46
TXN00040379,ACC003785,MER0120,2025-08-14 19:59:58,13.06,GBP,purchase,PENDING,2025-08-14 19:59:58
TXN00046574,ACC001362,MER0001,2025-08-05 15:47:13,7.06,EUR,DEPOSIT,POSTED,2025-08-05 15:47:13
TXN00047275,ACC001442,MER0064,2025-09-16 07:14:27,118.88,GBP,DEPOSIT,REVERSED,2025-09-16 07:14:27
TXN00041444,ACC001878,MER0117,2025-07-11 06:27:24,4.13,INR,DEPOSIT,POSTED,2025-07-11 06:27:24
TXN00044373,ACC002418,MER0134,2025-09-01 22:46:44,86.28,USD,purchase,DECLINED,2025-09-01 22:46:44
TXN00044746,ACC000381,MER0137,2025-08-25 02:47:26,68.01,EUR,purchase,PENDING,2025-08-25 02:47:26
TXN00041359,ACC002277,MER0138,2025-07-11 15:06:31,6.15,EUR,TRANSFER,DECLINED,2025-07-11 15:06:31
TXN00040460,ACC001715,MER0072,2025-08-04 03:32:58,50.0,gbp,WITHDRAWAL,PENDING,2025-08-04 03:32:58
TXN00046434,ACC003717,MER0001,2025-09-06 01:21:34,70.0,gbp,TRANSFER,REVERSED,2025-09-06 01:21:34
TXN00046723,ACC002462,MER0065,2025-07-12 13:29:57,5.29,USD,TRANSFER,posted,2025-07-12 13:29:57
TXN00041304,ACC002012,MER0081,2025-08-11 02:25:10,82.0,NGN,WITHDRAWAL,REVERSED,2025-08-11 02:25:10
TXN00042154,ACC001174,MER0091,2025-08-21 03:56:15,13.61,JPY,REFUND,PENDING,2025-08-21 03:56:15
TXN00041152,ACC000310,MER0022,2025-07-03 03:07:35,48.97,CAD,TRANSFER,POSTED,2025-07-03 03:07:35
TXN00041514,ACC002978,MER0076,2025-09-16 10:15:01,15.03,JPY,REFUND,posted,2025-09-16 10:15:01
TXN00043617,ACC003845,MER0125,2025-08-07 10:38:58,18.36,USD,purchase,PENDING,2025-08-07 10:38:58
TXN00040502,ACC001726,MER0073,2025-07-19 17:04:20,26.24,gbp,REFUND,POSTED,2025-07-19 17:04:20
TXN00042344,ACC001012,MER0106,2025-09-24 16:41:43,23.26,USD,REFUND,POSTED,2025-09-24 16:41:43
TXN00040368,ACC003628,MER0004,2025-09-23 13:37:09,21.29,GBP,REFUND,PENDING,2025-09-23 13:37:09
TXN00047847,ACC000809,MER0123,2025-09-08 08:47:10,18.9,USD,PURCHASE,posted,2025-09-08 08:47:10
TXN00044333,ACC000872,MER0140,2025-08-03 18:42:36,33.56,GBP,TRANSFER,PENDING,2025-08-03 18:42:36
TXN00045234,ACC002068,MER0147,2025-09-12 11:55:10,2.49,CAD,REFUND,posted,2025-09-12 11:55:10
TXN00044036,ACC001821,MER0137,2025-08-20 11:33:37,16.77,usd,PURCHASE,REVERSED,2025-08-20 11:33:37
TXN00042631,ACC002778,MER0134,2025-08-13 14:35:42,15.2,JPY,PURCHASE,REVERSED,2025-08-13 14:35:42
TXN00041144,ACC001310,MER0145,2025-07-24 02:20:13,30.56,usd,DEPOSIT,REVERSED,2025-07-24 02:20:13
TXN00045122,ACC003086,MER0049,2025-08-01 21:21:26,27293.94,USD,DEPOSIT,POSTED,2025-08-01 21:21:26
TXN00040891,ACC000147,MER0090,2025-07-23 15:47:16,6.07,NGN,purchase,posted,2025-07-23 15:47:16
TXN00042946,ACC001737,MER0077,2025-07-22 20:38:51,32.45,JPY,REFUND,REVERSED,2025-07-22 20:38:51
TXN00045834,ACC000413,MER0039,2025-07-30 23:04:56,261.95,usd,TRANSFER,posted,2025-07-30 23:04:56
TXN00041317,ACC002805,MER0008,2025-08-12 11:01:10,8.24,NGN,REFUND,posted,2025-08-12 11:01:10
TXN00046844,ACC000151,MER0070,2025-09-18 09:47:42,53.53,gbp,WITHDRAWAL,PENDING,2025-09-18 09:47:42
TXN00046124,ACC002507,MER0042,2025-09-01 02:19:19,74.52,EUR,purchase,posted,2025-09-01 02:19:19
TXN00047088,ACC000232,MER0049,2025-08-08 01:06:04,48.28,EUR,TRANSFER,DECLINED,2025-08-08 01:06:04
TXN00040132,ACC000906,MER0118,2025-07-13 05:08:46,118.81,JPY,WITHDRAWAL,REVERSED,2025-07-13 05:08:46
TXN00041177,ACC000450,MER0053,2025-07-26 09:48:03,15.38,JPY,DEPOSIT,posted,2025-07-26 09:48:03
TXN00042359,ACC000797,MER0080,2025-07-29 07:59:11,15.11,USD,REFUND,POSTED,2025-07-29 07:59:11
TXN00043647,ACC000985,MER0007,2025-08-26 04:17:39,214.9,USD,DEPOSIT,posted,2025-08-26 04:17:39
TXN00043328,ACC003732,MER0069,2025-08-23 09:15:17,15.66,usd,PURCHASE,posted,2025-08-23 09:15:17
TXN00045701,ACC002994,MER0026,2025-07-28 20:23:58,54.84,JPY,purchase,PENDING,2025-07-28 20:23:58
TXN00043368,ACC003934,MER0073,2025-07-01 02:53:10,62.08,JPY,DEPOSIT,PENDING,2025-07-01 02:53:10
TXN00044325,ACC001585,MER0130,2025-08-21 22:28:00,31.46,EUR,PURCHASE,posted,2025-08-21 22:28:00
TXN00045718,ACC000555,MER0033,2025-09-03 00:19:32,82.04,CAD,TRANSFER,DECLINED,2025-09-03 00:19:32
TXN00034855,ACC000007,MER0061,2025-03-03 06:09:18,28.43,CAD,REFUND,POSTED,2025-07-02 16:20:42
TXN00045104,ACC001868,MER0083,2025-08-29 14:57:40,12.65,usd,WITHDRAWAL,PENDING,2025-08-29 14:57:40
TXN00042909,ACC001501,MER0041,2025-08-29 05:06:43,16.95,NGN,DEPOSIT,posted,2025-08-29 05:06:43
TXN00043407,ACC001332,MER0026,2025-09-12 01:37:49,9.72,CAD,PURCHASE,POSTED,2025-09-12 01:37:49
TXN00042497,ACC001245,MER0015,2025-07-25 07:57:49,48.08,EUR,TRANSFER,REVERSED,2025-07-25 07:57:49
TXN00047610,ACC003714,MER0008,2025-09-18 22:28:46,151.71,INR,PURCHASE,posted,2025-09-18 22:28:46
TXN00042729,ACC002243,MER0096,2025-09-17 10:15:50,8340.32,JPY,REFUND,PENDING,2025-09-17 10:15:50
TXN00042004,ACC001120,MER0122,2025-07-22 23:19:49,37.69,NGN,TRANSFER,DECLINED,2025-07-22 23:19:49
TXN00040868,ACC000951,MER0116,2025-08-05 20:03:13,18.37,GBP,DEPOSIT,posted,2025-08-05 20:03:13
TXN00040972,ACC003126,MER0094,2025-07-16 02:19:00,19.53,INR,purchase,DECLINED,2025-07-16 02:19:00
TXN00040677,ACC003821,MER0087,2025-07-19 05:04:53,48.22,usd,REFUND,PENDING,2025-07-19 05:04:53
TXN00044866,ACC003936,MER0114,2025-08-26 00:38:25,27.79,GBP,PURCHASE,PENDING,2025-08-26 00:38:25
TXN00041914,ACC001261,MER0067,2025-09-06 12:13:14,48.34,USD,DEPOSIT,DECLINED,2025-09-06 12:13:14
TXN00042218,ACC003314,MER0052,2025-09-05 20:55:14,61.51,gbp,PURCHASE,POSTED,2025-09-05 20:55:14
TXN00046253,ACC001145,MER0046,2025-09-25 03:11:52,11.01,INR,DEPOSIT,PENDING,2025-09-25 03:11:52
TXN00045812,ACC002980,MER0012,2025-09-13 00:27:23,54.85,USD,PURCHASE,PENDING,2025-09-13 00:27:23
TXN00042828,ACC000692,MER0069,2025-08-02 17:04:22,1.39,usd,purchase,POSTED,2025-08-02 17:04:22
TXN00042659,ACC003578,MER0010,2025-09-02 11:15:59,9.81,CAD,PURCHASE,POSTED,2025-09-02 11:15:59
TXN00043795,ACC002847,MER0128,2025-08-26 16:18:31,30.01,gbp,TRANSFER,POSTED,2025-08-26 16:18:31
TXN00040119,ACC001545,MER0037,2025-07-08 05:52:19,15.34,GBP,WITHDRAWAL,REVERSED,2025-07-08 05:52:19
TXN00047593,ACC003874,MER0111,2025-07-08 11:36:39,18.47,CAD,WITHDRAWAL,posted,2025-07-08 11:36:39
TXN00047228,ACC002771,MER0137,2025-09-07 05:49:32,3.84,USD,DEPOSIT,REVERSED,2025-09-07 05:49:32
TXN00042392,ACC000423,MER0130,2025-07-16 07:14:27,40.42,USD,TRANSFER,POSTED,2025-07-16 07:14:27
TXN00041762,ACC003180,MER0031,2025-09-11 21:03:25,36.86,CAD,WITHDRAWAL,REVERSED,2025-09-11 21:03:25
TXN00046320,ACC003186,MER0112,2025-09-04 07:48:53,18.61,CAD,REFUND,posted,2025-09-04 07:48:53
TXN00041660,ACC001226,MER0085,2025-08-23 07:29:45,24.35,JPY,REFUND,DECLINED,2025-08-23 07:29:45
TXN00044146,ACC000280,MER0095,2025-07-05 22:25:40,9.64,USD,TRANSFER,REVERSED,2025-07-05 22:25:40
TXN00045330,ACC001681,MER0101,2025-07-25 14:29:06,20.29,GBP,TRANSFER,PENDING,2025-07-25 14:29:06
TXN00043895,ACC000863,MER0060,2025-09-14 04:57:48,9.7,CAD,DEPOSIT,POSTED,2025-09-14 04:57:48
TXN00043540,ACC000447,MER0064,2025-08-10 00:55:47,47.1,EUR,DEPOSIT,PENDING,2025-08-10 00:55:47
TXN00047928,ACC003438,MER0028,2025-08-28 13:55:00,14.93,JPY,TRANSFER,POSTED,2025-08-28 13:55:00
TXN00043624,ACC001176,MER0077,2025-07-25 05:35:15,5.07,gbp,WITHDRAWAL,REVERSED,2025-07-25 05:35:15
TXN00041666,ACC001862,MER0061,2025-07-25 13:25:46,43.39,INR,REFUND,REVERSED,2025-07-25 13:25:46
TXN00042442,ACC003943,MER0001,2025-09-20 23:58:36,10.13,USD,purchase,POSTED,2025-09-20 23:58:36
TXN00040612,ACC000329,MER0095,2025-07-08 07:09:00,52.31,usd,purchase,REVERSED,2025-07-08 07:09:00
TXN00040792,ACC002564,MER0003,2025-07-19 06:32:27,58.4,EUR,TRANSFER,PENDING,2025-07-19 06:32:27
TXN00044697,ACC003808,MER0127,2025-08-25 07:52:28,45.25,CAD,REFUND,PENDING,2025-08-25 07:52:28
TXN00041045,ACC001094,MER0080,2025-07-02 06:50:10,25.75,NGN,DEPOSIT,posted,2025-07-02 06:50:10
TXN00041023,ACC003343,MER0016,2025-08-04 04:42:18,85.24,GBP,REFUND,REVERSED,2025-08-04 04:42:18
TXN00040111,ACC001676,MER0038,2025-09-08 09:41:38,59.51,JPY,DEPOSIT,POSTED,2025-09-08 09:41:38
TXN00047782,ACC002380,MER0023,2025-09-12 00:27:27,10.16,CAD,REFUND,REVERSED,2025-09-12 00:27:27
TXN00045576,ACC000824,MER0112,2025-07-19 22:31:45,11.08,INR,WITHDRAWAL,PENDING,2025-07-19 22:31:45
TXN00043039,ACC000271,MER0100,2025-08-14 18:17:00,7.65,GBP,DEPOSIT,PENDING,2025-08-14 18:17:00
TXN00042157,ACC001813,MER0118,2025-09-24 13:45:47,26.15,usd,DEPOSIT,PENDING,2025-09-24 13:45:47
TXN00045857,ACC002200,MER0054,2025-07-01 13:38:51,14.2,USD,PURCHASE,posted,2025-07-01 13:38:51
TXN00044375,ACC002569,MER0062,2025-07-22 20:18:17,8.71,USD,WITHDRAWAL,PENDING,2025-07-22 20:18:17
TXN00013339,ACC001577,MER0066,2024-10-10 07:32:32,23.49,CAD,REFUND,POSTED,2025-08-21 01:16:10
TXN00046487,ACC002336,MER0113,2025-08-14 03:00:56,4.92,CAD,REFUND,REVERSED,2025-08-14 03:00:56
TXN00047616,ACC003128,MER0072,2025-09-08 08:51:31,31.23,INR,DEPOSIT,posted,2025-09-08 08:51:31
TXN00042925,ACC003110,MER0067,2025-09-28 15:37:22,18.56,INR,TRANSFER,POSTED,2025-09-28 15:37:22
TXN00045233,ACC000091,MER0137,2025-07-27 07:08:32,10425.43,gbp,DEPOSIT,REVERSED,2025-07-27 07:08:32
TXN00047077,ACC000615,MER0088,2025-07-22 08:14:56,58.81,JPY,PURCHASE,PENDING,2025-07-22 08:14:56
TXN00045422,ACC003432,MER0010,2025-07-02 02:35:39,26.37,JPY,REFUND,REVERSED,2025-07-02 02:35:39
TXN00041459,ACC001367,MER0020,2025-07-24 00:54:21,11.58,gbp,WITHDRAWAL,posted,2025-07-24 00:54:21
TXN00047786,ACC001140,MER0099,2025-08-30 05:31:24,79.67,EUR,WITHDRAWAL,posted,2025-08-30 05:31:24
TXN00040567,ACC002126,MER0144,2025-08-06 21:10:57,12.96,EUR,REFUND,POSTED,2025-08-06 21:10:57
TXN00043282,ACC001915,MER0035,2025-08-17 04:22:41,26.41,gbp,REFUND,REVERSED,2025-08-17 04:22:41
TXN00043781,ACC001856,MER0090,2025-08-18 10:31:10,80.22,gbp,TRANSFER,posted,2025-08-18 10:31:10
TXN00040472,ACC001326,MER0087,2025-07-28 23:41:01,19.02,CAD,PURCHASE,DECLINED,2025-07-28 23:41:01
TXN00040915,ACC002026,MER0033,2025-07-19 06:21:29,103.52,NGN,WITHDRAWAL,DECLINED,2025-07-19 06:21:29
TXN00044642,ACC001332,MER0099,2025-07-07 22:39:41,98.04,gbp,WITHDRAWAL,posted,2025-07-07 22:39:41
TXN00043628,ACC003072,MER0108,2025-08-22 01:26:04,74.5,usd,TRANSFER,REVERSED,2025-08-22 01:26:04
TXN00016531,ACC002323,MER0094,2024-07-09 10:11:21,22.37,CAD,purchase,POSTED,2025-07-04 06:39:31
TXN00043922,ACC001621,MER0101,2025-09-15 23:57:12,25.29,NGN,REFUND,POSTED,2025-09-15 23:57:12
TXN00046609,ACC001333,MER0029,2025-08-11 07:32:53,10.8,JPY,TRANSFER,PENDING,2025-08-11 07:32:53
TXN00046561,ACC003297,MER0123,2025-09-11 16:04:09,16.43,EUR,DEPOSIT,REVERSED,2025-09-11 16:04:09
