transaction_id,account_id,merchant_id,txn_timestamp,amount,currency,txn_type,status,last_updated_at
TXN00011104,ACC001249,MER0021,2024-08-19 13:39:55,10.56,GBP,PURCHASE,POSTED,2024-08-19 13:39:55
TXN00011105,ACC001921,MER0093,2024-02-12 03:41:54,15.18,USD,purchase,REVERSED,2024-02-12 03:41:54
TXN00011106,ACC000216,MER0050,2025-05-01 00:47:33,2.9,EUR,DEPOSIT,DECLINED,2025-05-01 00:47:33
TXN00011107,ACC000438,MER0037,2025-04-10 23:12:40,25.53,gbp,PURCHASE,REVERSED,2025-04-10 23:12:40
TXN00011108,ACC000276,MER0002,2024-12-17 05:08:17,50.2,CAD,TRANSFER,posted,2024-12-17 05:08:17
TXN00011109,ACC003041,MER0037,2024-09-07 07:30:54,57.12,gbp,WITHDRAWAL,REVERSED,2024-09-07 07:30:54
TXN00011110,ACC002629,MER0048,2024-01-30 19:19:09,24.15,NGN,WITHDRAWAL,posted,2024-01-30 19:19:09
TXN00011111,ACC000330,MER0013,2024-12-16 13:35:01,16.79,NGN,REFUND,posted,2024-12-16 13:35:01
TXN00011112,ACC000486,MER0098,2024-10-25 22:50:58,85.09,gbp,DEPOSIT,PENDING,2024-10-25 22:50:58
TXN00011113,ACC001728,MER0056,2024-05-29 06:23:54,19.55,USD,DEPOSIT,PENDING,2024-05-29 06:23:54
TXN00011114,ACC000051,MER0102,2025-05-28 23:01:47,18.26,usd,PURCHASE,PENDING,2025-05-28 23:01:47
TXN00011115,ACC003813,MER0067,2024-04-17 19:03:45,29.71,GBP,REFUND,DECLINED,2024-04-17 19:03:45
TXN00011116,ACC002337,MER0056,2025-06-14 11:31:38,13.61,INR,PURCHASE,PENDING,2025-06-14 11:31:38
TXN00011117,ACC003939,MER0015,2024-03-02 08:52:24,57.3,CAD,PURCHASE,REVERSED,2024-03-02 08:52:24
TXN00011118,ACC002347,MER0008,2024-12-14 00:12:09,8.26,INR,DEPOSIT,posted,2024-12-14 00:12:09
TXN00011119,ACC000700,MER0091,2024-04-19 13:08:06,45.9,gbp,REFUND,REVERSED,2024-04-19 13:08:06
TXN00011120,ACC002994,MER0132,2025-01-21 05:18:15,38.15,GBP,WITHDRAWAL,DECLINED,2025-01-21 05:18:15
TXN00011121,ACC002937,MER0014,2025-04-21 20:03:29,60.14,INR,TRANSFER,POSTED,2025-04-21 20:03:29
TXN00011122,ACC001928,MER0065,2025-02-25 18:26:53,45.52,JPY,TRANSFER,posted,2025-02-25 18:26:53
TXN00011123,ACC002252,MER0003,2024-11-11 22:14:56,9.17,usd,TRANSFER,REVERSED,2024-11-11 22:14:56
TXN00011124,ACC002489,MER0147,2024-03-03 13:36:40,15072.47,GBP,DEPOSIT,DECLINED,2024-03-03 13:36:40
TXN00011125,ACC003517,MER0144,2025-02-19 10:07:23,17.07,EUR,PURCHASE,posted,2025-02-19 10:07:23
TXN00011126,ACC003366,MER0029,2024-03-04 13:07:24,12.8,EUR,TRANSFER,posted,2024-03-04 13:07:24
TXN00011127,ACC003606,MER0005,2024-10-04 11:48:38,14.48,NGN,DEPOSIT,posted,2024-10-04 11:48:38
TXN00011128,ACC003697,MER0018,2024-02-06 18:04:24,22.48,INR,PURCHASE,REVERSED,2024-02-06 18:04:24
TXN00011129,ACC001635,MER0105,2025-03-08 03:42:01,12.74,gbp,TRANSFER,DECLINED,2025-03-08 03:42:01
TXN00011130,ACC000584,MER0068,2024-12-02 12:19:44,411.84,NGN,PURCHASE,PENDING,2024-12-02 12:19:44
TXN00011131,ACC000998,MER0045,2024-05-11 01:57:27,27.36,EUR,PURCHASE,posted,2024-05-11 01:57:27
TXN00011132,ACC002708,MER0081,2024-09-25 04:53:14,48.86,gbp,WITHDRAWAL,DECLINED,2024-09-25 04:53:14
TXN00011133,ACC003933,MER0103,2024-02-12 05:59:36,4.81,USD,purchase,DECLINED,2024-02-12 05:59:36
TXN00011134,ACC000128,MER0054,2024-07-10 20:50:12,1.55,gbp,TRANSFER,DECLINED,2024-07-10 20:50:12
TXN00011135,ACC003088,MER0024,2024-10-20 17:25:13,25.92,CAD,TRANSFER,PENDING,2024-10-20 17:25:13
TXN00011136,ACC003879,MER0091,2025-04-16 14:49:52,57.47,EUR,purchase,PENDING,2025-04-16 14:49:52
TXN00011137,ACC002377,MER0141,2024-02-04 12:14:15,213.61,INR,purchase,DECLINED,2024-02-04 12:14:15
TXN00011138,ACC003236,MER0072,2025-04-25 14:36:45,215.12,INR,WITHDRAWAL,DECLINED,2025-04-25 14:36:45
TXN00011139,ACC000015,MER0126,2024-04-20 00:37:50,44.27,NGN,REFUND,posted,2024-04-20 00:37:50
TXN00011140,ACC001845,MER0090,2024-02-28 13:20:17,9.07,USD,purchase,PENDING,2024-02-28 13:20:17
TXN00011141,ACC002723,MER0126,2024-06-20 00:41:56,14.91,USD,TRANSFER,REVERSED,2024-06-20 00:41:56
TXN00011142,ACC002700,MER0056,2024-09-29 12:21:47,14.48,CAD,TRANSFER,POSTED,2024-09-29 12:21:47
TXN00011143,ACC000308,MER0093,2024-02-19 18:19:05,93.53,CAD,DEPOSIT,PENDING,2024-02-19 18:19:05
TXN00011144,ACC002831,MER0052,2024-05-04 16:27:45,33.53,CAD,PURCHASE,DECLINED,2024-05-04 16:27:45
TXN00011145,ACC002514,MER0041,2025-01-25 11:02:57,8.6,JPY,DEPOSIT,REVERSED,2025-01-25 11:02:57
TXN00011146,ACC002979,MER0038,2024-12-29 03:37:30,37.7,usd,REFUND,DECLINED,2024-12-29 03:37:30
TXN00011147,ACC002416,MER0127,2024-11-26 20:20:56,6.31,gbp,DEPOSIT,posted,2024-11-26 20:20:56
TXN00011148,ACC003818,MER0053,2024-05-08 12:27:07,12.28,EUR,TRANSFER,posted,2024-05-08 12:27:07
TXN00011149,ACC001612,MER0025,2025-05-14 11:17:56,11.54,CAD,REFUND,PENDING,2025-05-14 11:17:56
TXN00011150,ACC002335,MER0069,2024-08-19 13:02:13,39.99,usd,DEPOSIT,POSTED,2024-08-19 13:02:13
TXN00011151,ACC002621,MER0049,2024-11-23 11:29:07,34.58,gbp,DEPOSIT,REVERSED,2024-11-23 11:29:07
TXN00011152,ACC003871,MER0026,2025-01-06 01:17:27,8.15,EUR,PURCHASE,PENDING,2025-01-06 01:17:27
TXN00011153,ACC001267,MER0014,2025-03-31 17:16:25,33.18,USD,WITHDRAWAL,POSTED,2025-03-31 17:16:25
TXN00011154,ACC000598,MER0054,2024-12-31 06:53:10,2.07,JPY,purchase,DECLINED,2024-12-31 06:53:10
TXN00011155,ACC001608,MER0064,2024-05-09 18:46:30,122.47,usd,purchase,posted,2024-05-09 18:46:30
TXN00011156,ACC000510,MER0033,2025-03-02 05:55:42,8.61,usd,REFUND,POSTED,2025-03-02 05:55:42
TXN00011157,ACC003111,MER0018,2024-10-07 21:34:01,694.7,CAD,REFUND,posted,2024-10-07 21:34:01
TXN00011158,ACC003129,MER0032,2024-09-12 22:52:17,31.73,JPY,PURCHASE,DECLINED,2024-09-12 22:52:17
TXN00011159,ACC003598,MER0063,2024-03-26 00:12:00,153.9,USD,TRANSFER,posted,2024-03-26 00:12:00
TXN00011160,ACC000257,MER0046,2024-02-17 20:41:03,21.42,GBP,PURCHASE,posted,2024-02-17 20:41:03
TXN00011161,ACC001552,MER0068,2025-04-06 12:17:30,21.38,CAD,REFUND,PENDING,2025-04-06 12:17:30
TXN00011162,ACC003680,MER0111,2024-09-10 13:57:33,11.7,JPY,REFUND,posted,2024-09-10 13:57:33
TXN00011163,ACC000269,MER0086,2024-10-21 13:14:20,26.69,NGN,WITHDRAWAL,DECLINED,2024-10-21 13:14:20
TXN00011164,ACC003850,MER0133,2024-03-08 00:18:55,72.6,gbp,WITHDRAWAL,REVERSED,2024-03-08 00:18:55
TXN00011165,ACC003618,MER0013,2025-06-30 02:35:26,44.56,JPY,DEPOSIT,DECLINED,2025-06-30 02:35:26
TXN00011166,ACC002526,MER0119,2024-08-13 03:29:01,17.72,usd,DEPOSIT,posted,2024-08-13 03:29:01
TXN00011167,ACC000444,MER0064,2024-02-12 00:04:31,109.83,NGN,TRANSFER,PENDING,2024-02-12 00:04:31
TXN00011168,ACC002293,MER0014,2024-06-21 10:30:16,26.61,EUR,purchase,PENDING,2024-06-21 10:30:16
TXN00011169,ACC001038,MER0085,2024-01-07 14:49:15,87.54,gbp,DEPOSIT,DECLINED,2024-01-07 14:49:15
TXN00011170,ACC001484,MER0122,2024-03-11 00:53:31,72.12,CAD,DEPOSIT,posted,2024-03-11 00:53:31
TXN00011171,ACC000034,MER0095,2025-05-01 08:36:46,13.39,gbp,WITHDRAWAL,PENDING,2025-05-01 08:36:46
TXN00011172,ACC003474,MER0104,2024-06-02 23:27:26,11.93,INR,REFUND,DECLINED,2024-06-02 23:27:26
TXN00011173,ACC003642,MER0113,2024-10-05 21:38:44,31.3,GBP,PURCHASE,PENDING,2024-10-05 21:38:44
TXN00011174,ACC000136,MER0034,2025-05-13 07:06:40,276.84,CAD,WITHDRAWAL,DECLINED,2025-05-13 07:06:40
TXN00011175,ACC000643,MER0023,2024-04-28 02:48:48,30.23,EUR,WITHDRAWAL,REVERSED,2024-04-28 02:48:48
TXN00011176,ACC000086,MER0023,2025-01-18 03:14:18,41.15,USD,PURCHASE,POSTED,2025-01-18 03:14:18
TXN00011177,ACC001618,MER0011,2024-12-18 21:48:30,291.49,CAD,PURCHASE,PENDING,2024-12-18 21:48:30
TXN00011178,ACC002153,MER0141,2024-09-26 06:44:54,12.13,NGN,purchase,REVERSED,2024-09-26 06:44:54
TXN00011179,ACC002879,MER0121,2025-04-08 09:31:19,36638.68,EUR,PURCHASE,PENDING,2025-04-08 09:31:19
TXN00011180,ACC000328,MER0048,2024-11-26 03:50:10,7.08,GBP,DEPOSIT,REVERSED,2024-11-26 03:50:10
TXN00011181,ACC003828,MER0070,2024-12-24 18:09:10,23.27,INR,purchase,posted,2024-12-24 18:09:10
TXN00011182,ACC001590,MER0018,2025-04-03 05:48:40,41.77,usd,TRANSFER,DECLINED,2025-04-03 05:48:40
TXN00011183,ACC002840,MER0043,2025-04-01 09:56:29,116.7,NGN,TRANSFER,DECLINED,2025-04-01 09:56:29
TXN00011184,ACC001061,MER0096,2024-06-10 04:14:01,32.77,USD,purchase,posted,2024-06-10 04:14:01
TXN00011185,ACC001047,MER0135,2024-11-01 13:44:05,180.17,CAD,PURCHASE,PENDING,2024-11-01 13:44:05
TXN00011186,ACC003692,MER0049,2024-06-08 12:16:57,35.9,GBP,PURCHASE,POSTED,2024-06-08 12:16:57
TXN00011187,ACC001693,MER0125,2024-03-12 09:34:47,13.53,GBP,purchase,DECLINED,2024-03-12 09:34:47
TXN00011188,ACC000699,MER0061,2024-01-23 08:46:56,24.1,JPY,REFUND,posted,2024-01-23 08:46:56
TXN00011189,ACC003482,MER0068,2024-12-24 05:48:49,51.76,usd,WITHDRAWAL,POSTED,2024-12-24 05:48:49
TXN00011190,ACC002584,MER0137,2024-10-31 11:42:50,77.11,EUR,DEPOSIT,DECLINED,2024-10-31 11:42:50
TXN00011191,ACC001400,MER0058,2025-03-11 14:28:57,18.91,EUR,WITHDRAWAL,REVERSED,2025-03-11 14:28:57
TXN00011192,ACC001046,MER0018,2024-04-07 16:58:56,5.46,USD,purchase,POSTED,2024-04-07 16:58:56
TXN00011193,ACC003306,MER0065,2024-05-11 10:23:59,79.35,NGN,WITHDRAWAL,PENDING,2024-05-11 10:23:59
TXN00011194,ACC002293,MER0098,2024-08-31 12:34:45,20.19,USD,WITHDRAWAL,REVERSED,2024-08-31 12:34:45
TXN00011195,ACC003140,MER0069,2025-01-02 13:15:32,17.91,INR,WITHDRAWAL,DECLINED,2025-01-02 13:15:32
TXN00011196,ACC003349,MER0047,2025-04-11 07:32:48,31.77,GBP,WITHDRAWAL,PENDING,2025-04-11 07:32:48
TXN00011197,ACC003472,MER0057,2025-03-23 20:17:09,45.2,NGN,purchase,REVERSED,2025-03-23 20:17:09
TXN00011198,ACC002018,MER0032,2024-04-04 12:04:37,4.31,NGN,DEPOSIT,POSTED,2024-04-04 12:04:37
TXN00011199,ACC003503,MER0054,2024-02-23 19:37:33,25.76,INR,WITHDRAWAL,POSTED,2024-02-23 19:37:33
TXN00011200,ACC000830,MER0016,2024-04-03 14:35:14,7.42,NGN,PURCHASE,DECLINED,2024-04-03 14:35:14
TXN00011201,ACC001983,MER0004,2024-11-02 14:58:06,13.55,gbp,REFUND,REVERSED,2024-11-02 14:58:06
TXN00011202,ACC002537,MER0002,2025-04-27 19:15:11,19.47,usd,TRANSFER,PENDING,2025-04-27 19:15:11
TXN00011203,ACC003604,MER0025,2024-01-05 07:59:03,27.53,NGN,WITHDRAWAL,POSTED,2024-01-05 07:59:03
TXN00011204,ACC001893,MER0134,2024-12-03 10:12:45,18.78,gbp,WITHDRAWAL,POSTED,2024-12-03 10:12:45
TXN00011205,ACC003480,MER0118,2025-04-26 14:59:41,2.6,EUR,WITHDRAWAL,REVERSED,2025-04-26 14:59:41
TXN00011206,ACC002231,MER0018,2024-02-03 13:42:34,15.14,JPY,WITHDRAWAL,DECLINED,2024-02-03 13:42:34
TXN00011207,ACC002432,MER0057,2024-03-02 06:06:42,63.56,usd,REFUND,PENDING,2024-03-02 06:06:42
TXN00011208,ACC003283,MER0072,2024-10-15 16:57:50,130.24,JPY,purchase,REVERSED,2024-10-15 16:57:50
TXN00011209,ACC003770,MER0068,2024-08-09 16:56:17,10.95,CAD,WITHDRAWAL,DECLINED,2024-08-09 16:56:17
TXN00011210,ACC002783,MER0089,2024-09-09 02:15:20,13.72,USD,DEPOSIT,REVERSED,2024-09-09 02:15:20
TXN00011211,ACC002619,MER0020,2024-02-20 23:11:08,40.93,NGN,purchase,REVERSED,2024-02-20 23:11:08
TXN00011212,ACC003348,MER0133,2025-03-06 07:33:57,11669.33,USD,DEPOSIT,POSTED,2025-03-06 07:33:57
TXN00011213,ACC001835,MER0118,2024-05-23 01:32:05,15.83,USD,REFUND,POSTED,2024-05-23 01:32:05
TXN00011214,ACC000883,MER0064,2024-05-10 05:04:47,10.81,INR,DEPOSIT,posted,2024-05-10 05:04:47
TXN00011215,ACC003905,MER0080,2024-08-27 22:32:35,11.65,NGN,TRANSFER,DECLINED,2024-08-27 22:32:35
TXN00011216,ACC003727,MER0027,2025-05-22 01:32:20,15.52,GBP,REFUND,POSTED,2025-05-22 01:32:20
TXN00011217,ACC002307,MER0137,2024-10-05 20:32:43,89.84,gbp,REFUND,posted,2024-10-05 20:32:43
TXN00011218,ACC002203,MER0021,2024-04-06 15:18:23,12.77,INR,REFUND,PENDING,2024-04-06 15:18:23
TXN00011219,ACC001501,MER0015,2024-11-27 00:11:42,25.62,usd,WITHDRAWAL,PENDING,2024-11-27 00:11:42
TXN00011220,ACC001010,MER0088,2024-10-15 03:08:01,15.15,gbp,DEPOSIT,DECLINED,2024-10-15 03:08:01
TXN00011221,ACC001949,MER0030,2024-08-07 02:19:18,30.07,NGN,REFUND,posted,2024-08-07 02:19:18
TXN00011222,ACC003710,MER0001,2024-02-13 08:12:25,32.2,usd,DEPOSIT,posted,2024-02-13 08:12:25
TXN00011223,ACC003646,MER0019,2025-02-14 01:49:53,5.23,EUR,WITHDRAWAL,DECLINED,2025-02-14 01:49:53
TXN00011224,ACC003840,MER0070,2025-05-01 11:38:14,10.37,EUR,REFUND,PENDING,2025-05-01 11:38:14
TXN00011225,ACC000131,MER0028,2024-02-19 14:48:26,23.16,EUR,purchase,DECLINED,2024-02-19 14:48:26
TXN00011226,ACC001828,MER0030,2025-05-07 14:19:45,10.82,JPY,purchase,POSTED,2025-05-07 14:19:45
TXN00011227,ACC003678,MER0130,2024-07-24 09:33:07,51.89,GBP,REFUND,PENDING,2024-07-24 09:33:07
TXN00011228,ACC000988,MER0056,2024-08-03 00:13:33,115.91,EUR,WITHDRAWAL,DECLINED,2024-08-03 00:13:33
TXN00011229,ACC001083,MER0132,2024-10-19 10:11:36,66.6,usd,TRANSFER,REVERSED,2024-10-19 10:11:36
TXN00011230,ACC003548,MER0128,2025-04-15 11:26:13,5.77,NGN,purchase,posted,2025-04-15 11:26:13
TXN00011231,ACC002267,MER0020,2025-02-11 00:09:06,16.97,NGN,WITHDRAWAL,DECLINED,2025-02-11 00:09:06
TXN00011232,ACC000275,MER0021,2024-03-18 15:46:01,21.8,NGN,DEPOSIT,DECLINED,2024-03-18 15:46:01
TXN00011233,ACC002475,MER0114,2024-04-09 11:19:03,41.64,gbp,WITHDRAWAL,DECLINED,2024-04-09 11:19:03
TXN00011234,ACC003040,MER0094,2025-02-13 18:11:25,86.97,GBP,purchase,posted,2025-02-13 18:11:25
TXN00011235,ACC001274,MER0014,2024-02-27 02:17:41,15.28,GBP,purchase,POSTED,2024-02-27 02:17:41
TXN00011236,ACC003636,MER0023,2025-02-24 08:02:44,4.97,CAD,TRANSFER,DECLINED,2025-02-24 08:02:44
TXN00011237,ACC002036,MER0084,2024-07-06 15:12:37,491.68,INR,PURCHASE,REVERSED,2024-07-06 15:12:37
TXN00011238,ACC000057,MER0021,2024-05-20 13:12:10,60.1,gbp,TRANSFER,PENDING,2024-05-20 13:12:10
TXN00011239,ACC000221,MER0141,2024-04-08 16:10:25,11.16,USD,PURCHASE,POSTED,2024-04-08 16:10:25
TXN00011240,ACC001010,MER0077,2024-02-09 20:34:50,41.81,JPY,DEPOSIT,posted,2024-02-09 20:34:50
TXN00011241,ACC003909,MER0041,2024-07-20 21:55:39,6.11,usd,TRANSFER,REVERSED,2024-07-20 21:55:39
TXN00011242,ACC001420,MER0122,2024-06-25 01:04:57,123.27,NGN,PURCHASE,posted,2024-06-25 01:04:57
TXN00011243,ACC000135,MER0076,2024-07-29 08:19:00,57.74,INR,TRANSFER,PENDING,2024-07-29 08:19:00
TXN00011244,ACC001005,MER0027,2024-04-11 16:49:40,63.86,EUR,PURCHASE,REVERSED,2024-04-11 16:49:40
TXN00011245,ACC001905,MER0140,2025-04-07 05:43:13,89.31,USD,DEPOSIT,PENDING,2025-04-07 05:43:13
TXN00011246,ACC002814,MER0103,2024-03-07 04:35:56,10.67,USD,WITHDRAWAL,POSTED,2024-03-07 04:35:56
TXN00011247,ACC002853,MER0038,2025-03-26 23:12:56,17.73,GBP,purchase,REVERSED,2025-03-26 23:12:56
TXN00011248,ACC000671,MER0123,2024-10-11 21:17:06,41.63,USD,purchase,PENDING,2024-10-11 21:17:06
TXN00011249,ACC000325,MER0100,2024-06-14 08:52:47,8.39,JPY,REFUND,REVERSED,2024-06-14 08:52:47
TXN00011250,ACC002978,MER0129,2025-01-10 22:21:35,271.28,CAD,PURCHASE,posted,2025-01-10 22:21:35
TXN00011251,ACC000415,MER0119,2024-06-06 22:18:28,22.68,CAD,purchase,REVERSED,2024-06-06 22:18:28
TXN00011252,ACC003441,MER0072,2024-10-31 14:05:39,106.11,GBP,WITHDRAWAL,posted,2024-10-31 14:05:39
TXN00011253,ACC000324,MER0048,2024-06-30 11:04:28,377.0,EUR,purchase,DECLINED,2024-06-30 11:04:28
TXN00011254,ACC003443,MER0130,2024-07-11 23:55:19,8.35,INR,REFUND,PENDING,2024-07-11 23:55:19
TXN00011255,ACC000249,MER0083,2025-06-24 02:38:25,123.68,gbp,WITHDRAWAL,PENDING,2025-06-24 02:38:25
TXN00011256,ACC003856,MER0114,2025-04-03 19:40:34,4.79,CAD,REFUND,posted,2025-04-03 19:40:34
TXN00011257,ACC003562,MER0020,2024-12-27 06:31:07,38.77,JPY,DEPOSIT,POSTED,2024-12-27 06:31:07
TXN00011258,ACC003335,MER0032,2025-03-19 06:41:31,9.09,usd,WITHDRAWAL,POSTED,2025-03-19 06:41:31
TXN00011259,ACC000758,MER0084,2024-08-20 05:20:10,23.26,INR,PURCHASE,DECLINED,2024-08-20 05:20:10
TXN00011260,ACC002438,MER0087,2024-04-19 23:53:49,165.02,CAD,DEPOSIT,REVERSED,2024-04-19 23:53:49
TXN00011261,ACC003894,MER0094,2024-04-08 02:38:51,30.81,EUR,TRANSFER,DECLINED,2024-04-08 02:38:51
TXN00011262,ACC000815,MER0023,2024-12-25 06:37:37,20.37,CAD,DEPOSIT,POSTED,2024-12-25 06:37:37
TXN00011263,ACC002871,MER0047,2024-08-24 11:59:37,189.48,GBP,REFUND,PENDING,2024-08-24 11:59:37
TXN00011264,ACC001377,MER0088,2025-03-17 22:46:59,47.78,INR,PURCHASE,DECLINED,2025-03-17 22:46:59
TXN00011265,ACC003096,MER0047,2024-07-22 08:42:24,62.02,USD,PURCHASE,posted,2024-07-22 08:42:24
TXN00011266,ACC001697,MER0078,2024-05-16 03:34:19,45.69,JPY,REFUND,PENDING,2024-05-16 03:34:19
TXN00011267,ACC000196,MER0132,2025-03-25 15:34:07,11.32,USD,WITHDRAWAL,POSTED,2025-03-25 15:34:07
TXN00011268,ACC000158,MER0062,2024-01-11 03:35:48,64.31,GBP,DEPOSIT,posted,2024-01-11 03:35:48
TXN00011269,ACC000167,MER0139,2025-02-27 19:00:57,58.76,EUR,WITHDRAWAL,DECLINED,2025-02-27 19:00:57
TXN00011270,ACC000818,MER0072,2025-05-20 20:14:33,15.26,INR,REFUND,PENDING,2025-05-20 20:14:33
TXN00011271,ACC002659,MER0106,2025-03-13 12:55:34,85.43,NGN,WITHDRAWAL,DECLINED,2025-03-13 12:55:34
TXN00011272,ACC003708,MER0113,2024-07-23 10:54:22,94.12,gbp,TRANSFER,posted,2024-07-23 10:54:22
TXN00011273,ACC002973,MER0141,2024-07-20 18:18:43,83.07,INR,TRANSFER,posted,2024-07-20 18:18:43
TXN00011274,ACC001159,MER0118,2025-05-22 03:23:48,34.56,JPY,PURCHASE,posted,2025-05-22 03:23:48
TXN00011275,ACC001180,MER0009,2024-03-14 22:55:06,110.9,USD,TRANSFER,REVERSED,2024-03-14 22:55:06
TXN00011276,ACC001187,MER0095,2024-02-08 20:46:19,107.74,USD,purchase,posted,2024-02-08 20:46:19
TXN00011277,ACC003460,MER0100,2024-06-14 15:47:52,33.79,USD,purchase,REVERSED,2024-06-14 15:47:52
TXN00011278,ACC003920,MER0063,2024-11-01 13:46:12,24.81,NGN,DEPOSIT,PENDING,2024-11-01 13:46:12
TXN00011279,ACC000982,MER0092,2025-01-03 00:57:25,46.04,JPY,PURCHASE,PENDING,2025-01-03 00:57:25
TXN00011280,ACC000821,MER0112,2024-12-19 08:47:22,31.89,GBP,purchase,PENDING,2024-12-19 08:47:22
TXN00011281,ACC000586,MER0145,2024-07-16 00:34:15,15.74,GBP,TRANSFER,POSTED,2024-07-16 00:34:15
TXN00011282,ACC003686,MER0034,2024-07-30 23:38:33,17.9,USD,REFUND,posted,2024-07-30 23:38:33
TXN00011283,ACC001018,MER0021,2025-05-21 22:19:21,8.85,USD,REFUND,posted,2025-05-21 22:19:21
TXN00011284,ACC001860,MER0094,2024-12-30 07:35:46,52.92,usd,purchase,POSTED,2024-12-30 07:35:46
TXN00011285,ACC002517,MER0140,2024-11-06 08:30:58,18.32,NGN,TRANSFER,REVERSED,2024-11-06 08:30:58
TXN00011286,ACC002862,MER0037,2024-01-04 14:45:09,10.98,INR,PURCHASE,POSTED,2024-01-04 14:45:09
TXN00011287,ACC001489,MER0026,2025-06-28 03:39:09,80.68,CAD,REFUND,DECLINED,2025-06-28 03:39:09
TXN00011288,ACC001937,MER0008,2024-05-15 07:10:59,12.37,GBP,WITHDRAWAL,POSTED,2024-05-15 07:10:59
TXN00011289,ACC003791,MER0067,2025-01-02 12:53:40,37.46,USD,DEPOSIT,REVERSED,2025-01-02 12:53:40
TXN00011290,ACC000230,MER0012,2024-05-08 10:48:57,31.01,CAD,purchase,DECLINED,2024-05-08 10:48:57
TXN00011291,ACC003682,MER0086,2024-11-04 11:03:07,16.28,USD,WITHDRAWAL,PENDING,2024-11-04 11:03:07
TXN00011292,ACC003213,MER0061,2025-06-11 01:54:59,56.84,USD,REFUND,REVERSED,2025-06-11 01:54:59
TXN00011293,ACC001143,MER0128,2025-05-12 05:21:16,6.93,EUR,WITHDRAWAL,REVERSED,2025-05-12 05:21:16
TXN00011294,ACC002044,MER0059,2025-01-18 08:26:28,16.69,EUR,DEPOSIT,PENDING,2025-01-18 08:26:28
TXN00011295,ACC001047,MER0117,2024-10-03 23:02:05,18.72,gbp,PURCHASE,PENDING,2024-10-03 23:02:05
TXN00011296,ACC002186,MER0032,2025-03-12 22:25:02,5.31,usd,DEPOSIT,posted,2025-03-12 22:25:02
TXN00011297,ACC001868,MER0028,2025-01-27 08:12:14,80.05,NGN,WITHDRAWAL,posted,2025-01-27 08:12:14
TXN00011298,ACC000194,MER0072,2025-02-17 11:02:23,18719.83,usd,REFUND,PENDING,2025-02-17 11:02:23
TXN00011299,ACC003654,MER0020,2024-10-08 17:28:48,58.77,JPY,PURCHASE,POSTED,2024-10-08 17:28:48
TXN00011300,ACC002735,MER0033,2025-06-17 21:04:56,35.15,USD,WITHDRAWAL,DECLINED,2025-06-17 21:04:56
TXN00011301,ACC001419,MER0119,2025-06-01 22:59:02,104.64,NGN,purchase,posted,2025-06-01 22:59:02
TXN00011302,ACC002476,MER0140,2024-08-20 02:14:59,302.94,CAD,TRANSFER,PENDING,2024-08-20 02:14:59
TXN00011303,ACC000607,MER0044,2024-03-12 01:00:10,8.6,NGN,REFUND,DECLINED,2024-03-12 01:00:10
TXN00011304,ACC002656,MER0030,2024-01-12 19:53:59,39.02,gbp,purchase,PENDING,2024-01-12 19:53:59
TXN00011305,ACC001062,MER0031,2025-02-12 23:23:12,37608.11,CAD,TRANSFER,PENDING,2025-02-12 23:23:12
TXN00011306,ACC002925,MER0002,2025-06-22 22:54:11,11.53,CAD,WITHDRAWAL,PENDING,2025-06-22 22:54:11
TXN00011307,ACC002916,MER0008,2025-05-24 10:48:21,72.3,EUR,TRANSFER,POSTED,2025-05-24 10:48:21
TXN00011308,ACC000638,MER0040,2024-04-14 19:55:07,85.76,NGN,DEPOSIT,posted,2024-04-14 19:55:07
TXN00011309,ACC000302,MER0083,2024-08-22 09:27:05,7.65,usd,REFUND,POSTED,2024-08-22 09:27:05
TXN00011310,ACC001707,MER0010,2025-01-12 01:00:05,77.72,USD,PURCHASE,posted,2025-01-12 01:00:05
TXN00011311,ACC002432,MER0131,2024-09-22 10:40:39,20.66,NGN,DEPOSIT,PENDING,2024-09-22 10:40:39
TXN00011312,ACC002813,MER0087,2025-03-17 02:12:46,2.93,NGN,PURCHASE,POSTED,2025-03-17 02:12:46
TXN00011313,ACC001303,MER0007,2024-02-24 02:39:58,18.18,USD,TRANSFER,REVERSED,2024-02-24 02:39:58
TXN00011314,ACC001557,MER0092,2024-01-13 00:24:39,54.19,INR,DEPOSIT,REVERSED,2024-01-13 00:24:39
TXN00011315,ACC001062,MER0022,2024-05-05 02:35:58,17.66,NGN,DEPOSIT,REVERSED,2024-05-05 02:35:58
TXN00011316,ACC000175,MER0025,2024-09-07 01:07:31,28.52,gbp,PURCHASE,DECLINED,2024-09-07 01:07:31
TXN00011317,ACC002185,MER0115,2025-02-05 13:46:29,43.97,NGN,purchase,DECLINED,2025-02-05 13:46:29
TXN00011318,ACC000307,MER0061,2024-12-19 14:12:31,8.53,usd,PURCHASE,POSTED,2024-12-19 14:12:31
TXN00011319,ACC000343,MER0063,2024-12-14 23:19:06,8.67,gbp,DEPOSIT,posted,2024-12-14 23:19:06
TXN00011320,ACC000243,MER0052,2024-07-13 13:46:21,47.16,JPY,purchase,PENDING,2024-07-13 13:46:21
TXN00011321,ACC002733,MER0014,2024-09-03 11:28:36,282.29,CAD,DEPOSIT,PENDING,2024-09-03 11:28:36
TXN00011322,ACC002555,MER0129,2024-09-14 17:59:51,8.26,NGN,REFUND,REVERSED,2024-09-14 17:59:51
